Time,TempC,TempF,WindSpeedMiles,WindSpeedKmph,WindDirDegree,WindDir16Point,WeatherDesc,PrecipMM,PrecipInches,Humidity,VisibilityKm,VisibilityMiles,PressureMB,PressureInches,CloudCover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,Date_Month
1900,29.0,84.0,2,4.0,307.0,1,0,0.0,0.0,66,10,6,1010,30,8.0,32,89,21,71,29.0,84.0,4,7.0,32,89,10
2000,28.0,83.0,1,2.0,351.0,3,0,0.0,0.0,68,10,6,1011,30,9.0,31,88,22,71,28.0,83.0,2,3.0,31,88,10
2100,28.0,82.0,1,1.0,52.0,11,0,0.0,0.0,70,10,6,1011,30,11.0,30,87,22,71,28.0,82.0,2,3.0,30,87,10
2200,27.0,81.0,1,2.0,3.0,3,0,0.0,0.0,71,10,6,1011,30,12.0,30,86,22,71,27.0,81.0,2,3.0,30,86,10
2300,27.0,81.0,2,3.0,6.0,3,0,0.0,0.0,72,10,6,1011,30,13.0,29,85,21,71,27.0,81.0,4,6.0,29,85,10
0,27.0,80.0,2,4.0,53.0,11,0,0.0,0.0,69,10,6,1011,30,21.0,29,84,21,69,27.0,80.0,5,7.0,29,84,10
100,27.0,80.0,2,3.0,65.0,14,2,0.0,0.0,70,10,6,1011,30,46.0,29,84,21,69,27.0,80.0,4,6.0,29,84,10
200,27.0,80.0,1,2.0,63.0,14,2,0.0,0.0,70,10,6,1010,30,58.0,29,84,21,69,27.0,80.0,2,3.0,29,84,10
300,27.0,80.0,1,1.0,42.0,11,2,0.0,0.0,68,10,6,1010,30,55.0,29,84,20,69,27.0,80.0,2,3.0,29,84,10
400,27.0,80.0,2,3.0,15.0,6,2,0.0,0.0,68,10,6,1011,30,44.0,29,83,20,69,27.0,80.0,3,5.0,29,83,10
500,26.0,80.0,3,5.0,6.0,3,0,0.0,0.0,69,10,6,1011,30,23.0,28,83,20,69,26.0,80.0,5,9.0,28,83,10
600,27.0,80.0,3,5.0,9.0,3,0,0.0,0.0,71,10,6,1012,30,17.0,29,84,20,69,27.0,80.0,5,9.0,29,84,10
700,27.0,81.0,3,5.0,14.0,6,1,0.0,0.0,71,10,6,1013,30,17.0,30,85,21,70,27.0,81.0,5,8.0,30,85,10
800,28.0,83.0,4,6.0,28.0,6,1,0.0,0.0,66,10,6,1014,30,21.0,31,88,21,70,28.0,83.0,5,7.0,31,88,10
900,30.0,86.0,4,7.0,30.0,6,1,0.0,0.0,61,10,6,1014,30,21.0,33,91,21,70,30.0,86.0,5,8.0,33,91,10
1000,31.0,88.0,4,7.0,38.0,11,1,0.0,0.0,54,10,6,1014,30,22.0,34,94,21,70,31.0,88.0,5,8.0,34,94,10
1100,32.0,90.0,4,6.0,46.0,11,2,0.0,0.0,49,10,6,1013,30,25.0,36,96,21,69,32.0,90.0,5,7.0,36,96,10
1200,33.0,92.0,4,7.0,46.0,11,1,0.0,0.0,45,10,6,1012,30,24.0,37,98,20,68,33.0,92.0,5,8.0,37,98,10
1300,34.0,93.0,4,6.0,49.0,11,1,0.0,0.0,43,10,6,1011,30,19.0,37,99,20,68,34.0,93.0,5,7.0,37,99,10
1400,34.0,94.0,3,5.0,48.0,11,1,0.0,0.0,41,10,6,1010,30,18.0,37,99,20,67,34.0,94.0,3,5.0,37,99,10
1500,34.0,93.0,2,4.0,36.0,11,1,0.0,0.0,41,10,6,1009,30,16.0,37,99,19,67,34.0,93.0,3,5.0,37,99,10
1600,33.0,92.0,3,5.0,6.0,3,1,0.0,0.0,44,10,6,1009,30,14.0,36,97,20,68,33.0,92.0,4,6.0,36,97,10
1700,32.0,89.0,3,5.0,337.0,0,1,0.0,0.0,51,10,6,1010,30,13.0,35,94,21,70,32.0,89.0,5,9.0,35,94,10
1800,30.0,87.0,3,4.0,316.0,1,1,0.0,0.0,56,10,6,1010,30,13.0,33,92,20,69,30.0,87.0,5,8.0,33,92,10
1900,30.0,85.0,2,3.0,337.0,0,0,0.0,0.0,60,10,6,1011,30,14.0,32,90,21,69,30.0,85.0,3,5.0,32,90,10
2000,29.0,84.0,2,3.0,30.0,6,0,0.0,0.0,63,10,6,1012,30,16.0,31,89,21,70,29.0,84.0,3,5.0,31,89,10
2100,28.0,83.0,2,3.0,36.0,11,0,0.0,0.0,65,10,6,1012,30,16.0,31,88,21,70,28.0,83.0,3,5.0,31,88,10
2200,28.0,82.0,1,2.0,47.0,11,0,0.0,0.0,66,10,6,1012,30,19.0,30,87,21,70,28.0,82.0,3,4.0,30,87,10
2300,28.0,82.0,2,3.0,56.0,11,0,0.0,0.0,67,10,6,1012,30,22.0,30,85,21,70,28.0,82.0,3,5.0,30,85,10
0,27.0,81.0,3,4.0,28.0,6,0,0.0,0.0,62,10,6,1012,30,11.0,29,84,19,67,27.0,81.0,5,9.0,29,84,10
100,27.0,80.0,2,4.0,53.0,11,0,0.0,0.0,63,10,6,1012,30,16.0,28,83,19,66,27.0,80.0,5,8.0,28,83,10
200,27.0,80.0,2,3.0,64.0,14,0,0.0,0.0,64,10,6,1011,30,25.0,28,83,19,66,27.0,80.0,4,6.0,28,83,10
300,26.0,79.0,2,3.0,61.0,14,2,0.0,0.0,64,10,6,1011,30,28.0,28,82,19,66,26.0,79.0,3,5.0,28,82,10
400,26.0,79.0,1,1.0,45.0,11,2,0.0,0.0,65,10,6,1012,30,42.0,27,81,19,66,26.0,79.0,2,3.0,27,81,10
500,26.0,79.0,2,3.0,48.0,11,2,0.0,0.0,66,10,6,1012,30,40.0,27,81,19,66,26.0,79.0,3,5.0,27,81,10
600,26.0,79.0,2,4.0,40.0,11,2,0.0,0.0,66,10,6,1013,30,27.0,28,82,19,66,26.0,79.0,5,8.0,28,82,10
700,27.0,81.0,3,5.0,45.0,11,1,0.0,0.0,66,10,6,1014,30,22.0,29,84,20,67,27.0,81.0,6,9.0,29,84,10
800,29.0,84.0,4,6.0,58.0,14,1,0.0,0.0,58,10,6,1014,30,20.0,30,87,19,67,29.0,84.0,5,8.0,30,87,10
900,30.0,86.0,4,6.0,67.0,14,1,0.0,0.0,53,10,6,1015,30,19.0,32,90,19,67,30.0,86.0,4,7.0,32,90,10
1000,32.0,89.0,4,7.0,71.0,14,1,0.0,0.0,48,10,6,1014,30,19.0,34,93,19,67,32.0,89.0,5,8.0,34,93,10
1100,33.0,91.0,4,7.0,72.0,14,1,0.0,0.0,43,10,6,1014,30,22.0,35,96,19,66,33.0,91.0,5,8.0,35,96,10
1200,34.0,93.0,4,6.0,65.0,14,1,0.0,0.0,40,10,6,1013,30,23.0,36,97,19,66,34.0,93.0,5,7.0,36,97,10
1300,35.0,94.0,3,5.0,44.0,11,1,0.0,0.0,38,10,6,1012,30,24.0,37,99,18,65,35.0,95.0,4,6.0,37,99,10
1400,35.0,95.0,3,5.0,19.0,6,1,0.0,0.0,36,10,6,1011,30,19.0,37,99,18,65,35.0,95.0,4,6.0,37,99,10
1500,35.0,94.0,4,7.0,358.0,3,1,0.0,0.0,36,10,6,1010,30,13.0,37,99,18,64,35.0,94.0,5,8.0,37,99,10
1600,34.0,92.0,5,8.0,342.0,0,1,0.0,0.0,40,10,6,1010,30,9.0,36,97,19,66,34.0,92.0,6,10.0,36,97,10
1700,32.0,90.0,4,7.0,321.0,1,1,0.0,0.0,47,10,6,1010,30,7.0,34,93,20,67,32.0,90.0,8,13.0,34,93,10
1800,31.0,87.0,4,7.0,312.0,1,1,0.0,0.0,49,10,6,1011,30,5.0,33,91,19,66,31.0,87.0,9,15.0,33,91,10
1900,30.0,86.0,3,5.0,323.0,1,0,0.0,0.0,54,10,6,1011,30,3.0,32,89,19,66,30.0,86.0,6,10.0,32,89,10
2000,29.0,84.0,2,3.0,47.0,11,0,0.0,0.0,57,10,6,1012,30,3.0,31,87,19,67,29.0,84.0,4,7.0,31,87,10
2100,28.0,83.0,2,4.0,72.0,14,0,0.0,0.0,59,10,6,1013,30,3.0,30,86,19,67,28.0,83.0,5,7.0,30,86,10
2200,28.0,82.0,2,3.0,83.0,15,0,0.0,0.0,61,10,6,1013,30,3.0,29,85,20,67,28.0,82.0,3,5.0,29,85,10
2300,27.0,81.0,2,3.0,75.0,14,0,0.0,0.0,63,10,6,1013,30,3.0,29,84,20,67,27.0,81.0,4,6.0,29,84,10
0,27.0,80.0,3,5.0,38.0,11,2,0.0,0.0,61,10,6,1012,30,28.0,28,83,18,65,27.0,80.0,6,10.0,28,83,10
100,26.0,79.0,3,5.0,42.0,11,2,0.0,0.0,61,10,6,1011,30,26.0,28,82,18,65,26.0,79.0,6,10.0,28,82,10
200,26.0,79.0,3,5.0,48.0,11,2,0.0,0.0,61,10,6,1011,30,26.0,27,81,18,64,26.0,79.0,6,10.0,27,81,10
300,26.0,78.0,3,5.0,64.0,14,0,0.0,0.0,61,10,6,1011,30,25.0,27,80,17,63,26.0,78.0,6,10.0,27,80,10
400,25.0,78.0,3,5.0,70.0,14,0,0.0,0.0,60,10,6,1011,30,23.0,27,80,17,62,25.0,78.0,6,10.0,27,80,10
500,25.0,77.0,3,5.0,30.0,6,0,0.0,0.0,60,10,6,1011,30,20.0,26,80,17,62,25.0,77.0,6,10.0,26,80,10
600,26.0,78.0,3,5.0,21.0,6,0,0.0,0.0,59,10,6,1012,30,11.0,27,80,17,62,26.0,78.0,6,10.0,27,80,10
700,27.0,80.0,3,5.0,43.0,11,1,0.0,0.0,60,10,6,1013,30,8.0,28,82,18,64,27.0,80.0,5,8.0,28,82,10
800,28.0,83.0,3,5.0,55.0,11,1,0.0,0.0,53,10,6,1014,30,8.0,29,85,18,64,28.0,83.0,4,7.0,29,85,10
900,30.0,86.0,4,6.0,57.0,14,1,0.0,0.0,49,10,6,1014,30,8.0,31,88,18,64,30.0,86.0,4,7.0,31,88,10
1000,32.0,89.0,4,6.0,67.0,14,1,0.0,0.0,44,10,6,1014,30,8.0,33,92,18,64,32.0,89.0,5,7.0,33,92,10
1100,33.0,91.0,4,6.0,76.0,14,1,0.0,0.0,41,10,6,1013,30,11.0,35,95,18,65,33.0,91.0,5,7.0,35,95,10
1200,34.0,93.0,4,6.0,86.0,15,1,0.0,0.0,39,10,6,1012,30,9.0,36,97,18,65,34.0,93.0,4,7.0,36,97,10
1300,35.0,94.0,3,4.0,79.0,15,1,0.0,0.0,38,10,6,1011,30,9.0,37,98,18,65,35.0,94.0,3,5.0,37,98,10
1400,35.0,95.0,2,3.0,41.0,11,1,0.0,0.0,37,10,6,1010,30,10.0,37,99,18,65,35.0,95.0,2,3.0,37,99,10
1500,35.0,94.0,3,4.0,343.0,0,1,0.0,0.0,37,10,6,1009,30,9.0,37,98,18,65,35.0,94.0,3,5.0,37,98,10
1600,33.0,92.0,4,7.0,323.0,1,1,0.0,0.0,41,10,6,1009,30,7.0,36,97,19,66,33.0,92.0,6,9.0,36,97,10
1700,32.0,89.0,6,9.0,306.0,1,1,0.0,0.0,48,10,6,1010,30,4.0,34,93,20,68,32.0,89.0,10,16.0,34,93,10
1800,31.0,87.0,5,8.0,302.0,2,1,0.0,0.0,51,10,6,1010,30,5.0,32,90,19,66,31.0,87.0,10,16.0,32,90,10
1900,30.0,86.0,4,6.0,335.0,0,0,0.0,0.0,54,10,6,1011,30,10.0,31,89,19,66,30.0,86.0,7,12.0,31,89,10
2000,29.0,84.0,4,6.0,351.0,3,0,0.0,0.0,55,10,6,1012,30,20.0,31,87,19,66,29.0,84.0,7,12.0,31,87,10
2100,29.0,84.0,4,6.0,21.0,6,2,0.0,0.0,57,10,6,1012,30,29.0,30,87,19,66,29.0,84.0,7,11.0,30,87,10
2200,28.0,83.0,3,4.0,36.0,11,2,0.0,0.0,58,10,6,1012,30,31.0,30,86,19,67,28.0,83.0,5,8.0,30,86,10
2300,28.0,82.0,2,4.0,52.0,11,2,0.0,0.0,57,10,6,1012,30,44.0,29,85,19,66,28.0,82.0,4,6.0,29,85,10
0,27.0,81.0,3,4.0,46.0,11,2,0.0,0.0,61,10,6,1012,30,46.0,29,84,19,66,27.0,81.0,5,8.0,29,84,10
100,27.0,81.0,2,4.0,49.0,11,2,0.0,0.0,62,10,6,1011,30,46.0,28,83,19,66,27.0,81.0,5,8.0,28,83,10
200,27.0,80.0,2,4.0,41.0,11,2,0.0,0.0,62,10,6,1011,30,30.0,28,83,19,66,27.0,80.0,4,7.0,28,83,10
300,27.0,80.0,3,4.0,25.0,6,2,0.0,0.0,61,10,6,1011,30,27.0,28,83,19,65,27.0,80.0,5,9.0,28,83,10
400,27.0,80.0,3,5.0,18.0,6,2,0.0,0.0,61,10,6,1011,30,29.0,28,82,18,65,27.0,80.0,6,10.0,28,82,10
500,27.0,80.0,2,4.0,46.0,11,2,0.0,0.0,62,10,6,1011,30,34.0,28,82,18,65,27.0,80.0,5,8.0,28,82,10
600,27.0,80.0,2,3.0,104.0,13,2,0.0,0.0,62,10,6,1012,30,44.0,28,83,19,66,27.0,80.0,3,5.0,28,83,10
700,27.0,81.0,2,3.0,93.0,15,2,0.0,0.0,63,10,6,1013,30,32.0,29,84,20,67,27.0,81.0,3,5.0,29,84,10
800,28.0,82.0,2,4.0,47.0,11,2,0.0,0.0,62,10,6,1013,30,25.0,30,86,20,68,28.0,82.0,4,7.0,30,86,10
900,29.0,84.0,3,5.0,55.0,11,1,0.0,0.0,61,10,6,1014,30,22.0,31,88,20,69,29.0,84.0,5,7.0,31,88,10
1000,30.0,86.0,3,5.0,95.0,15,1,0.0,0.0,57,10,6,1014,30,18.0,32,90,20,68,30.0,86.0,5,7.0,32,90,10
1100,32.0,89.0,4,7.0,102.0,13,1,0.0,0.0,52,10,6,1013,30,18.0,34,93,20,68,32.0,89.0,5,8.0,34,93,10
1200,33.0,92.0,5,8.0,106.0,13,1,0.0,0.0,44,10,6,1012,30,21.0,36,96,19,67,33.0,92.0,6,9.0,36,96,10
1300,34.0,93.0,4,7.0,105.0,13,1,0.0,0.0,40,10,6,1011,30,24.0,37,98,19,66,34.0,93.0,5,8.0,37,98,10
1400,35.0,94.0,3,4.0,83.0,15,2,0.0,0.0,38,10,6,1010,30,26.0,37,99,19,65,35.0,94.0,3,5.0,37,99,10
1500,34.0,94.0,2,4.0,13.0,6,2,0.0,0.0,38,10,6,1009,30,27.0,37,99,19,65,34.0,94.0,3,4.0,37,99,10
1600,33.0,92.0,4,6.0,330.0,0,2,0.0,0.0,41,10,6,1009,30,26.0,36,97,19,67,33.0,92.0,5,9.0,36,97,10
1700,32.0,89.0,4,6.0,318.0,1,1,0.0,0.0,49,10,6,1010,30,15.0,34,93,20,68,32.0,89.0,7,11.0,34,93,10
1800,31.0,87.0,1,2.0,129.0,12,2,0.0,0.0,53,10,6,1011,30,26.0,33,91,20,67,31.0,87.0,3,4.0,33,91,10
1900,30.0,86.0,5,8.0,203.0,8,0,0.0,0.0,55,10,6,1012,30,19.0,32,90,20,67,30.0,86.0,8,14.0,32,90,10
2000,29.0,85.0,5,8.0,231.0,9,2,0.0,0.0,56,10,6,1012,30,25.0,31,88,19,67,29.0,85.0,9,15.0,31,88,10
2100,29.0,84.0,2,3.0,344.0,0,0,0.0,0.0,58,10,6,1013,30,20.0,30,87,19,67,29.0,84.0,3,5.0,30,87,10
2200,28.0,83.0,4,7.0,353.0,3,2,0.0,0.0,60,10,6,1012,30,27.0,30,86,20,67,28.0,83.0,8,14.0,30,86,10
2300,28.0,82.0,3,5.0,355.0,3,2,0.0,0.0,62,10,6,1012,30,33.0,30,86,20,68,28.0,82.0,6,10.0,30,86,10
0,28.0,82.0,2,4.0,27.0,6,2,0.0,0.0,60,10,6,1012,30,45.0,29,85,20,67,28.0,82.0,5,7.0,29,85,10
100,28.0,82.0,2,4.0,49.0,11,2,0.0,0.0,62,10,6,1012,30,46.0,29,85,20,67,28.0,82.0,5,7.0,29,85,10
200,27.0,81.0,3,4.0,48.0,11,2,0.0,0.0,63,10,6,1011,30,46.0,29,84,20,67,27.0,81.0,5,8.0,29,84,10
300,27.0,81.0,3,5.0,31.0,6,2,0.0,0.0,64,10,6,1011,30,44.0,29,84,20,68,27.0,81.0,5,9.0,29,84,10
400,27.0,80.0,2,4.0,70.0,14,2,0.0,0.0,64,10,6,1011,30,29.0,29,83,20,67,27.0,80.0,5,7.0,29,83,10
500,27.0,80.0,3,5.0,63.0,14,2,0.0,0.0,64,10,6,1011,30,26.0,29,83,19,67,27.0,80.0,6,9.0,29,83,10
600,27.0,81.0,4,6.0,63.0,14,2,0.0,0.0,63,10,6,1012,30,26.0,29,84,19,67,27.0,81.0,7,12.0,29,84,10
700,28.0,82.0,4,6.0,69.0,14,2,0.0,0.0,62,10,6,1013,30,26.0,30,85,19,67,28.0,82.0,7,11.0,30,85,10
800,29.0,84.0,4,7.0,74.0,14,2,0.0,0.0,55,10,6,1014,30,25.0,31,87,19,66,29.0,84.0,6,10.0,31,87,10
900,31.0,87.0,6,9.0,85.0,15,1,0.0,0.0,49,10,6,1014,30,23.0,32,90,18,65,31.0,87.0,7,12.0,32,90,10
1000,32.0,90.0,6,10.0,100.0,15,1,0.0,0.0,42,10,6,1014,30,23.0,34,93,18,64,32.0,90.0,7,12.0,34,93,10
1100,33.0,92.0,7,12.0,111.0,13,1,0.0,0.0,40,10,6,1014,30,21.0,35,95,18,64,33.0,92.0,8,13.0,35,95,10
1200,34.0,94.0,6,10.0,116.0,13,1,0.0,0.0,37,10,6,1012,30,19.0,36,97,18,64,34.0,94.0,7,12.0,36,97,10
1300,35.0,95.0,5,9.0,117.0,13,1,0.0,0.0,35,10,6,1011,30,18.0,36,98,17,63,35.0,95.0,6,10.0,36,98,10
1400,35.0,95.0,4,6.0,101.0,13,1,0.0,0.0,33,10,6,1010,30,15.0,37,98,17,62,35.0,95.0,4,7.0,37,98,10
1500,35.0,95.0,2,3.0,41.0,11,1,0.0,0.0,33,10,6,1010,30,14.0,36,97,17,62,35.0,95.0,2,4.0,36,97,10
1600,33.0,92.0,4,6.0,349.0,0,1,0.0,0.0,37,10,6,1010,30,10.0,35,95,18,64,33.0,92.0,5,8.0,35,95,10
1700,32.0,89.0,4,6.0,302.0,2,1,0.0,0.0,45,10,6,1011,30,7.0,33,92,19,66,32.0,89.0,7,12.0,33,92,10
1800,30.0,87.0,5,8.0,282.0,2,1,0.0,0.0,48,10,6,1011,30,6.0,32,89,18,64,30.0,87.0,10,17.0,32,89,10
1900,30.0,85.0,4,6.0,277.0,4,0,0.0,0.0,51,10,6,1012,30,6.0,31,88,18,64,30.0,85.0,8,13.0,31,88,10
2000,29.0,84.0,3,4.0,278.0,4,0,0.0,0.0,53,10,6,1013,30,5.0,30,86,18,65,29.0,84.0,5,9.0,30,86,10
2100,28.0,83.0,1,2.0,1.0,3,0,0.0,0.0,55,10,6,1013,30,4.0,29,85,18,65,28.0,83.0,2,4.0,29,85,10
2200,28.0,82.0,2,3.0,21.0,6,0,0.0,0.0,58,10,6,1013,30,3.0,29,84,18,65,28.0,82.0,4,6.0,29,84,10
2300,27.0,81.0,2,3.0,30.0,6,0,0.0,0.0,59,10,6,1013,30,4.0,28,83,18,65,27.0,81.0,4,6.0,28,83,10
0,27.0,80.0,1,1.0,61.0,14,0,0.0,0.0,59,10,6,1012,30,14.0,28,82,18,65,27.0,80.0,2,3.0,28,82,10
100,26.0,79.0,2,4.0,70.0,14,0,0.0,0.0,60,10,6,1012,30,15.0,28,82,18,65,26.0,79.0,4,7.0,28,82,10
200,26.0,79.0,2,3.0,102.0,13,0,0.0,0.0,62,10,6,1012,30,17.0,27,81,18,65,26.0,79.0,4,7.0,27,81,10
300,26.0,78.0,2,4.0,93.0,15,0,0.0,0.0,62,10,6,1012,30,20.0,27,81,18,64,26.0,78.0,5,7.0,27,81,10
400,25.0,78.0,2,3.0,59.0,14,0,0.0,0.0,63,10,6,1012,30,23.0,27,80,18,64,25.0,78.0,4,7.0,27,80,10
500,25.0,78.0,2,4.0,80.0,15,0,0.0,0.0,63,10,6,1013,30,24.0,27,80,18,64,25.0,78.0,5,8.0,27,80,10
600,26.0,78.0,3,5.0,83.0,15,0,0.0,0.0,63,10,6,1013,30,24.0,27,81,18,64,26.0,78.0,6,9.0,27,81,10
700,27.0,80.0,3,5.0,67.0,14,2,0.0,0.0,63,10,6,1014,30,25.0,28,83,19,66,27.0,80.0,5,8.0,28,83,10
800,28.0,83.0,3,5.0,72.0,14,2,0.0,0.0,57,10,6,1015,30,26.0,29,85,18,65,28.0,83.0,5,8.0,29,85,10
900,30.0,86.0,5,8.0,77.0,14,1,0.0,0.0,49,10,6,1015,30,22.0,31,88,18,64,30.0,86.0,6,10.0,31,88,10
1000,31.0,88.0,6,10.0,84.0,15,1,0.0,0.0,43,10,6,1015,30,16.0,32,90,17,63,31.0,88.0,7,11.0,32,90,10
1100,33.0,91.0,6,10.0,93.0,15,1,0.0,0.0,39,10,6,1014,30,8.0,34,93,17,62,33.0,91.0,7,11.0,34,93,10
1200,34.0,93.0,6,10.0,106.0,13,1,0.0,0.0,36,10,6,1013,30,5.0,35,95,17,62,34.0,93.0,7,11.0,35,95,10
1300,34.0,94.0,5,8.0,111.0,13,1,0.0,0.0,34,10,6,1012,30,5.0,36,96,17,62,34.0,94.0,6,9.0,36,96,10
1400,35.0,95.0,2,4.0,111.0,13,1,0.0,0.0,33,10,6,1011,30,6.0,36,96,16,61,35.0,95.0,3,4.0,36,96,10
1500,34.0,94.0,1,2.0,345.0,0,1,0.0,0.0,32,10,6,1011,30,9.0,36,96,16,61,34.0,94.0,2,2.0,36,96,10
1600,33.0,92.0,3,5.0,326.0,1,1,0.0,0.0,36,10,6,1011,30,8.0,35,94,17,63,33.0,92.0,4,6.0,35,94,10
1700,31.0,89.0,4,6.0,290.0,2,1,0.0,0.0,44,10,6,1011,30,6.0,33,91,18,65,31.0,89.0,6,10.0,33,91,10
1800,30.0,86.0,5,8.0,273.0,4,1,0.0,0.0,47,10,6,1012,30,7.0,31,88,17,63,30.0,86.0,10,16.0,31,88,10
1900,29.0,84.0,4,6.0,270.0,4,0,0.0,0.0,51,10,6,1013,30,7.0,30,86,18,64,29.0,84.0,8,13.0,30,86,10
2000,28.0,83.0,2,4.0,276.0,4,0,0.0,0.0,54,10,6,1014,30,5.0,29,85,18,64,28.0,83.0,5,8.0,29,85,10
2100,28.0,82.0,1,1.0,294.0,2,0,0.0,0.0,56,10,6,1014,30,5.0,29,84,18,65,28.0,82.0,1,2.0,29,84,10
2200,27.0,81.0,2,3.0,29.0,6,0,0.0,0.0,58,10,6,1014,30,10.0,28,83,18,65,27.0,81.0,4,6.0,28,83,10
2300,27.0,80.0,2,3.0,44.0,11,0,0.0,0.0,60,10,6,1014,30,19.0,28,82,18,65,27.0,80.0,3,5.0,28,82,10
0,26.0,79.0,3,5.0,31.0,6,0,0.0,0.0,57,10,6,1013,30,8.0,27,81,17,63,26.0,79.0,6,10.0,27,81,10
100,26.0,79.0,2,4.0,31.0,6,0,0.0,0.0,58,10,6,1013,30,14.0,27,81,17,63,26.0,79.0,5,8.0,27,81,10
200,26.0,78.0,2,4.0,54.0,11,0,0.0,0.0,59,10,6,1012,30,17.0,27,80,17,62,26.0,78.0,5,8.0,27,80,10
300,25.0,77.0,3,4.0,77.0,14,0,0.0,0.0,59,10,6,1012,30,18.0,26,79,17,62,25.0,77.0,6,9.0,26,79,10
400,25.0,77.0,2,4.0,65.0,14,0,0.0,0.0,60,10,6,1012,30,19.0,26,79,16,62,25.0,77.0,5,8.0,26,79,10
500,25.0,76.0,3,4.0,51.0,11,0,0.0,0.0,60,10,6,1013,30,20.0,26,79,16,61,25.0,76.0,6,9.0,26,79,10
600,25.0,77.0,3,5.0,42.0,11,0,0.0,0.0,59,10,6,1013,30,19.0,26,79,16,61,25.0,77.0,6,10.0,26,79,10
700,26.0,79.0,3,5.0,61.0,14,1,0.0,0.0,60,10,6,1014,30,11.0,27,81,17,63,26.0,79.0,5,8.0,27,81,10
800,28.0,82.0,3,5.0,62.0,14,1,0.0,0.0,53,10,6,1014,30,7.0,29,83,17,62,28.0,82.0,4,7.0,29,83,10
900,29.0,85.0,4,6.0,71.0,14,1,0.0,0.0,46,10,6,1014,30,4.0,30,86,17,62,29.0,85.0,4,7.0,30,86,10
1000,31.0,88.0,5,8.0,70.0,14,1,0.0,0.0,40,10,6,1014,30,4.0,32,89,16,61,31.0,88.0,5,9.0,32,89,10
1100,32.0,90.0,5,8.0,59.0,14,1,0.0,0.0,36,10,6,1013,30,4.0,33,91,16,60,32.0,90.0,5,9.0,33,91,10
1200,33.0,92.0,4,7.0,49.0,11,1,0.0,0.0,32,10,6,1012,30,4.0,34,93,15,59,33.0,92.0,5,8.0,34,93,10
1300,34.0,93.0,4,6.0,32.0,6,1,0.0,0.0,30,10,6,1011,30,3.0,34,94,15,58,34.0,93.0,5,7.0,34,94,10
1400,34.0,94.0,4,6.0,16.0,6,1,0.0,0.0,29,10,6,1010,30,3.0,34,94,14,58,34.0,94.0,4,7.0,34,94,10
1500,34.0,93.0,4,6.0,358.0,3,1,0.0,0.0,30,10,6,1010,30,3.0,34,94,14,58,34.0,93.0,4,7.0,34,94,10
1600,33.0,91.0,4,6.0,335.0,0,1,0.0,0.0,34,10,6,1009,30,3.0,33,92,16,61,33.0,91.0,6,9.0,33,92,10
1700,31.0,88.0,4,7.0,318.0,1,1,0.0,0.0,41,10,6,1009,30,3.0,32,89,17,62,31.0,88.0,8,13.0,32,89,10
1800,30.0,86.0,5,8.0,318.0,1,1,0.0,0.0,44,10,6,1010,30,6.0,30,86,16,60,30.0,86.0,10,16.0,30,86,10
1900,29.0,84.0,4,6.0,332.0,0,0,0.0,0.0,46,10,6,1011,30,6.0,29,85,16,61,29.0,84.0,8,14.0,29,85,10
2000,28.0,82.0,4,6.0,6.0,3,0,0.0,0.0,48,10,6,1011,30,7.0,29,83,16,61,28.0,82.0,7,12.0,29,83,10
2100,27.0,81.0,3,5.0,27.0,6,0,0.0,0.0,50,10,6,1012,30,8.0,28,82,16,61,27.0,81.0,6,10.0,28,82,10
2200,27.0,80.0,3,5.0,45.0,11,0,0.0,0.0,52,10,6,1012,30,10.0,27,81,16,61,27.0,80.0,6,10.0,27,81,10
2300,26.0,80.0,3,4.0,57.0,14,0,0.0,0.0,53,10,6,1012,30,12.0,27,81,16,60,26.0,80.0,6,9.0,27,81,10
0,26.0,79.0,2,3.0,71.0,14,0,0.0,0.0,56,10,6,1012,30,22.0,27,81,17,62,26.0,79.0,4,7.0,27,81,10
100,26.0,78.0,2,4.0,97.0,15,0,0.0,0.0,57,10,6,1011,30,23.0,27,80,17,62,26.0,78.0,5,7.0,27,80,10
200,25.0,77.0,2,4.0,103.0,13,2,0.0,0.0,58,10,6,1011,30,29.0,26,79,17,62,25.0,77.0,5,8.0,26,79,10
300,25.0,77.0,2,4.0,97.0,15,2,0.0,0.0,59,10,6,1011,30,28.0,26,79,16,62,25.0,77.0,5,8.0,26,79,10
400,25.0,76.0,2,4.0,74.0,14,2,0.0,0.0,60,10,6,1011,30,45.0,26,79,16,61,25.0,76.0,5,7.0,26,79,10
500,25.0,76.0,2,4.0,59.0,14,2,0.0,0.0,60,10,6,1012,30,46.0,26,79,16,61,25.0,76.0,5,7.0,26,79,10
600,25.0,77.0,2,4.0,45.0,11,2,0.0,0.0,60,10,6,1012,30,32.0,26,79,16,61,25.0,77.0,5,7.0,26,79,10
700,26.0,79.0,3,4.0,51.0,11,1,0.0,0.0,60,10,6,1013,30,18.0,27,81,17,63,26.0,79.0,5,8.0,27,81,10
800,28.0,82.0,3,5.0,63.0,14,1,0.0,0.0,53,10,6,1014,30,10.0,29,84,17,63,28.0,82.0,5,7.0,29,84,10
